"Mod name","Registry name","Item ID","Display name","Exists"
"Minecraft","minecraft:crimson_pressure_plate","minecraft:crimson_pressure_plate","Crimson Pressure Plate","true"
"Minecraft","minecraft:crimson_roots","minecraft:crimson_roots","Crimson Roots","true"
"Minecraft","minecraft:crimson_sign","minecraft:crimson_sign","Crimson Sign","true"
"Minecraft","minecraft:crimson_slab","minecraft:crimson_slab","Crimson Slab","true"
"Minecraft","minecraft:crimson_stairs","minecraft:crimson_stairs","Crimson Stairs","true"
"Minecraft","minecraft:crimson_stem","minecraft:crimson_stem","Crimson Stem","true"
"Minecraft","minecraft:crimson_trapdoor","minecraft:crimson_trapdoor","Crimson Trapdoor","true"
"Minecraft","minecraft:crimson_wall_sign","minecraft:crimson_sign","Crimson Sign","true"
"Minecraft","minecraft:crying_obsidian","minecraft:crying_obsidian","Crying Obsidian","true"
"Minecraft","minecraft:cut_red_sandstone","minecraft:cut_red_sandstone","Cut Red Sandstone","true"
"Minecraft","minecraft:cut_red_sandstone_slab","minecraft:cut_red_sandstone_slab","Cut Red Sandstone Slab","true"
"Minecraft","minecraft:cut_sandstone","minecraft:cut_sandstone","Cut Sandstone","true"
"Minecraft","minecraft:cut_sandstone_slab","minecraft:cut_sandstone_slab","Cut Sandstone Slab","true"
"Minecraft","minecraft:cyan_banner","minecraft:cyan_banner","Cyan Banner","true"
"Minecraft","minecraft:cyan_bed","minecraft:cyan_bed","Cyan Bed","true"
"Minecraft","minecraft:cyan_carpet","minecraft:cyan_carpet","Cyan Carpet","true"
"Minecraft","minecraft:cyan_concrete","minecraft:cyan_concrete","Cyan Concrete","true"
"Minecraft","minecraft:cyan_concrete_powder","minecraft:cyan_concrete_powder","Cyan Concrete Powder","true"
"Minecraft","minecraft:cyan_glazed_terracotta","minecraft:cyan_glazed_terracotta","Cyan Glazed Terracotta","true"
"Minecraft","minecraft:cyan_shulker_box","minecraft:cyan_shulker_box","Cyan Shulker Box","true"
"Minecraft","minecraft:cyan_stained_glass","minecraft:cyan_stained_glass","Cyan Stained Glass","true"
"Minecraft","minecraft:cyan_stained_glass_pane","minecraft:cyan_stained_glass_pane","Cyan Stained Glass Pane","true"
"Minecraft","minecraft:cyan_terracotta","minecraft:cyan_terracotta","Cyan Terracotta","true"
"Minecraft","minecraft:cyan_wall_banner","minecraft:cyan_banner","Cyan Banner","true"
"Minecraft","minecraft:cyan_wool","minecraft:cyan_wool","Cyan Wool","true"
"Minecraft","minecraft:damaged_anvil","minecraft:damaged_anvil","Damaged Anvil","true"
"Minecraft","minecraft:dandelion","minecraft:dandelion","Dandelion","true"
"Minecraft","minecraft:dark_oak_button","minecraft:dark_oak_button","Dark Oak Button","true"
"Minecraft","minecraft:dark_oak_door","minecraft:dark_oak_door","Dark Oak Door","true"
"Minecraft","minecraft:dark_oak_fence","minecraft:dark_oak_fence","Dark Oak Fence","true"
"Minecraft","minecraft:dark_oak_fence_gate","minecraft:dark_oak_fence_gate","Dark Oak Fence Gate","true"
"Minecraft","minecraft:dark_oak_leaves","minecraft:dark_oak_leaves","Dark Oak Leaves","true"
"Minecraft","minecraft:dark_oak_log","minecraft:dark_oak_log","Dark Oak Log","true"
"Minecraft","minecraft:dark_oak_planks","minecraft:dark_oak_planks","Dark Oak Planks","true"
"Minecraft","minecraft:dark_oak_pressure_plate","minecraft:dark_oak_pressure_plate","Dark Oak Pressure Plate","true"
"Minecraft","minecraft:dark_oak_sapling","minecraft:dark_oak_sapling","Dark Oak Sapling","true"
"Minecraft","minecraft:dark_oak_sign","minecraft:dark_oak_sign","Dark Oak Sign","true"
"Minecraft","minecraft:dark_oak_slab","minecraft:dark_oak_slab","Dark Oak Slab","true"
"Minecraft","minecraft:dark_oak_stairs","minecraft:dark_oak_stairs","Dark Oak Stairs","true"
"Minecraft","minecraft:dark_oak_trapdoor","minecraft:dark_oak_trapdoor","Dark Oak Trapdoor","true"
"Minecraft","minecraft:dark_oak_wall_sign","minecraft:dark_oak_sign","Dark Oak Sign","true"
"Minecraft","minecraft:dark_oak_wood","minecraft:dark_oak_wood","Dark Oak Wood","true"
"Minecraft","minecraft:dark_prismarine","minecraft:dark_prismarine","Dark Prismarine","true"
"Minecraft","minecraft:dark_prismarine_slab","minecraft:dark_prismarine_slab","Dark Prismarine Slab","true"
"Minecraft","minecraft:dark_prismarine_stairs","minecraft:dark_prismarine_stairs","Dark Prismarine Stairs","true"
"Minecraft","minecraft:daylight_detector","minecraft:daylight_detector","Daylight Detector","true"
"Minecraft","minecraft:dead_brain_coral","minecraft:dead_brain_coral","Dead Brain Coral","true"
"Minecraft","minecraft:dead_brain_coral_block","minecraft:dead_brain_coral_block","Dead Brain Coral Block","true"
"Minecraft","minecraft:dead_brain_coral_fan","minecraft:dead_brain_coral_fan","Dead Brain Coral Fan","true"
"Minecraft","minecraft:dead_brain_coral_wall_fan","minecraft:dead_brain_coral_fan","Dead Brain Coral Fan","true"
"Minecraft","minecraft:dead_bubble_coral","minecraft:dead_bubble_coral","Dead Bubble Coral","true"
"Minecraft","minecraft:dead_bubble_coral_block","minecraft:dead_bubble_coral_block","Dead Bubble Coral Block","true"
"Minecraft","minecraft:dead_bubble_coral_fan","minecraft:dead_bubble_coral_fan","Dead Bubble Coral Fan","true"
"Minecraft","minecraft:dead_bubble_coral_wall_fan","minecraft:dead_bubble_coral_fan","Dead Bubble Coral Fan","true"
"Minecraft","minecraft:dead_bush","minecraft:dead_bush","Dead Bush","true"
"Minecraft","minecraft:dead_fire_coral","minecraft:dead_fire_coral","Dead Fire Coral","true"
"Minecraft","minecraft:dead_fire_coral_block","minecraft:dead_fire_coral_block","Dead Fire Coral Block","true"
"Minecraft","minecraft:dead_fire_coral_fan","minecraft:dead_fire_coral_fan","Dead Fire Coral Fan","true"
"Minecraft","minecraft:dead_fire_coral_wall_fan","minecraft:dead_fire_coral_fan","Dead Fire Coral Fan","true"
"Minecraft","minecraft:dead_horn_coral","minecraft:dead_horn_coral","Dead Horn Coral","true"
"Minecraft","minecraft:dead_horn_coral_block","minecraft:dead_horn_coral_block","Dead Horn Coral Block","true"
"Minecraft","minecraft:dead_horn_coral_fan","minecraft:dead_horn_coral_fan","Dead Horn Coral Fan","true"
"Minecraft","minecraft:dead_horn_coral_wall_fan","minecraft:dead_horn_coral_fan","Dead Horn Coral Fan","true"
"Minecraft","minecraft:dead_tube_coral","minecraft:dead_tube_coral","Dead Tube Coral","true"
"Minecraft","minecraft:dead_tube_coral_block","minecraft:dead_tube_coral_block","Dead Tube Coral Block","true"
"Minecraft","minecraft:dead_tube_coral_fan","minecraft:dead_tube_coral_fan","Dead Tube Coral Fan","true"
"Minecraft","minecraft:dead_tube_coral_wall_fan","minecraft:dead_tube_coral_fan","Dead Tube Coral Fan","true"
"Minecraft","minecraft:detector_rail","minecraft:detector_rail","Detector Rail","true"
"Minecraft","minecraft:diamond_block","minecraft:diamond_block","Block of Diamond","true"
"Minecraft","minecraft:diamond_ore","minecraft:diamond_ore","Diamond Ore","true"
"Minecraft","minecraft:diorite","minecraft:diorite","Diorite","true"
"Minecraft","minecraft:diorite_slab","minecraft:diorite_slab","Diorite Slab","true"
"Minecraft","minecraft:diorite_stairs","minecraft:diorite_stairs","Diorite Stairs","true"
"Minecraft","minecraft:diorite_wall","minecraft:diorite_wall","Diorite Wall","true"
"Minecraft","minecraft:dirt","minecraft:dirt","Dirt","true"
"Minecraft","minecraft:dispenser","minecraft:dispenser","Dispenser","true"
"Minecraft","minecraft:dragon_egg","minecraft:dragon_egg","Dragon Egg","true"
"Minecraft","minecraft:dragon_head","minecraft:dragon_head","Dragon Head","true"
"Minecraft","minecraft:dragon_wall_head","minecraft:dragon_head","Dragon Head","true"
"Minecraft","minecraft:dried_kelp_block","minecraft:dried_kelp_block","Dried Kelp Block","true"
"Minecraft","minecraft:dropper","minecraft:dropper","Dropper","true"
"Minecraft","minecraft:emerald_block","minecraft:emerald_block","Block of Emerald","true"
"Minecraft","minecraft:emerald_ore","minecraft:emerald_ore","Emerald Ore","true"
"Minecraft","minecraft:enchanting_table","minecraft:enchanting_table","Enchanting Table","true"
"Minecraft","minecraft:end_gateway","","End Gateway","true"
"Minecraft","minecraft:end_portal","","End Portal","true"
"Minecraft","minecraft:end_portal_frame","minecraft:end_portal_frame","End Portal Frame","true"
"Minecraft","minecraft:end_rod","minecraft:end_rod","End Rod","true"
"Minecraft","minecraft:end_stone","minecraft:end_stone","End Stone","true"
"Minecraft","minecraft:end_stone_brick_slab","minecraft:end_stone_brick_slab","End Stone Brick Slab","true"
"Minecraft","minecraft:end_stone_brick_stairs","minecraft:end_stone_brick_stairs","End Stone Brick Stairs","true"
"Minecraft","minecraft:end_stone_brick_wall","minecraft:end_stone_brick_wall","End Stone Brick Wall","true"
"Minecraft","minecraft:end_stone_bricks","minecraft:end_stone_bricks","End Stone Bricks","true"
"Minecraft","minecraft:ender_chest","minecraft:ender_chest","Ender Chest","true"
"Minecraft","minecraft:farmland","minecraft:farmland","Farmland","true"
"Minecraft","minecraft:fern","minecraft:fern","Fern","true"
"Minecraft","minecraft:fire","","Fire","true"
"Minecraft","minecraft:fire_coral","minecraft:fire_coral","Fire Coral","true"
"Minecraft","minecraft:fire_coral_block","minecraft:fire_coral_block","Fire Coral Block","true"
"Minecraft","minecraft:fire_coral_fan","minecraft:fire_coral_fan","Fire Coral Fan","true"
"Minecraft","minecraft:fire_coral_wall_fan","minecraft:fire_coral_fan","Fire Coral Fan","true"
"Minecraft","minecraft:fletching_table","minecraft:fletching_table","Fletching Table","true"
"Minecraft","minecraft:flower_pot","minecraft:flower_pot","Flower Pot","true"
"Minecraft","minecraft:frosted_ice","","Frosted Ice","true"
"Minecraft","minecraft:furnace","minecraft:furnace","Furnace","true"
"Minecraft","minecraft:gilded_blackstone","minecraft:gilded_blackstone","Gilded Blackstone","true"
"Minecraft","minecraft:glass","minecraft:glass","Glass","true"
"Minecraft","minecraft:glass_pane","minecraft:glass_pane","Glass Pane","true"
"Minecraft","minecraft:glowstone","minecraft:glowstone","Glowstone","true"
"Minecraft","minecraft:gold_block","minecraft:gold_block","Block of Gold","true"
"Minecraft","minecraft:gold_ore","minecraft:gold_ore","Gold Ore","true"
"Minecraft","minecraft:granite","minecraft:granite","Granite","true"
"Minecraft","minecraft:granite_slab","minecraft:granite_slab","Granite Slab","true"
"Minecraft","minecraft:granite_stairs","minecraft:granite_stairs","Granite Stairs","true"
"Minecraft","minecraft:granite_wall","minecraft:granite_wall","Granite Wall","true"
"Minecraft","minecraft:grass","minecraft:grass","Grass","true"
"Minecraft","minecraft:grass_block","minecraft:grass_block","Grass Block","true"
"Minecraft","minecraft:grass_path","minecraft:grass_path","Grass Path","true"
"Minecraft","minecraft:gravel","minecraft:gravel","Gravel","true"
"Minecraft","minecraft:gray_banner","minecraft:gray_banner","Gray Banner","true"
"Minecraft","minecraft:gray_bed","minecraft:gray_bed","Gray Bed","true"
"Minecraft","minecraft:gray_carpet","minecraft:gray_carpet","Gray Carpet","true"
"Minecraft","minecraft:gray_concrete","minecraft:gray_concrete","Gray Concrete","true"
"Minecraft","minecraft:gray_concrete_powder","minecraft:gray_concrete_powder","Gray Concrete Powder","true"
"Minecraft","minecraft:gray_glazed_terracotta","minecraft:gray_glazed_terracotta","Gray Glazed Terracotta","true"
"Minecraft","minecraft:gray_shulker_box","minecraft:gray_shulker_box","Gray Shulker Box","true"
"Minecraft","minecraft:gray_stained_glass","minecraft:gray_stained_glass","Gray Stained Glass","true"
"Minecraft","minecraft:gray_stained_glass_pane","minecraft:gray_stained_glass_pane","Gray Stained Glass Pane","true"
"Minecraft","minecraft:gray_terracotta","minecraft:gray_terracotta","Gray Terracotta","true"
"Minecraft","minecraft:gray_wall_banner","minecraft:gray_banner","Gray Banner","true"
"Minecraft","minecraft:gray_wool","minecraft:gray_wool","Gray Wool","true"
"Minecraft","minecraft:green_banner","minecraft:green_banner","Green Banner","true"
"Minecraft","minecraft:green_bed","minecraft:green_bed","Green Bed","true"
"Minecraft","minecraft:green_carpet","minecraft:green_carpet","Green Carpet","true"
"Minecraft","minecraft:green_concrete","minecraft:green_concrete","Green Concrete","true"
"Minecraft","minecraft:green_concrete_powder","minecraft:green_concrete_powder","Green Concrete Powder","true"
"Minecraft","minecraft:green_glazed_terracotta","minecraft:green_glazed_terracotta","Green Glazed Terracotta","true"
"Minecraft","minecraft:green_shulker_box","minecraft:green_shulker_box","Green Shulker Box","true"
"Minecraft","minecraft:green_stained_glass","minecraft:green_stained_glass","Green Stained Glass","true"
"Minecraft","minecraft:green_stained_glass_pane","minecraft:green_stained_glass_pane","Green Stained Glass Pane","true"
"Minecraft","minecraft:green_terracotta","minecraft:green_terracotta","Green Terracotta","true"
"Minecraft","minecraft:green_wall_banner","minecraft:green_banner","Green Banner","true"
"Minecraft","minecraft:green_wool","minecraft:green_wool","Green Wool","true"
"Minecraft","minecraft:grindstone","minecraft:grindstone","Grindstone","true"
"Minecraft","minecraft:hay_block","minecraft:hay_block","Hay Bale","true"
"Minecraft","minecraft:heavy_weighted_pressure_plate","minecraft:heavy_weighted_pressure_plate","Heavy Weighted Pressure Plate","true"
"Minecraft","minecraft:honey_block","minecraft:honey_block","Honey Block","true"
"Minecraft","minecraft:honeycomb_block","minecraft:honeycomb_block","Honeycomb Block","true"
"Minecraft","minecraft:hopper","minecraft:hopper","Hopper","true"
"Minecraft","minecraft:horn_coral","minecraft:horn_coral","Horn Coral","true"
"Minecraft","minecraft:horn_coral_block","minecraft:horn_coral_block","Horn Coral Block","true"
"Minecraft","minecraft:horn_coral_fan","minecraft:horn_coral_fan","Horn Coral Fan","true"
"Minecraft","minecraft:horn_coral_wall_fan","minecraft:horn_coral_fan","Horn Coral Fan","true"
"Minecraft","minecraft:ice","minecraft:ice","Ice","true"
"Minecraft","minecraft:infested_chiseled_stone_bricks","minecraft:infested_chiseled_stone_bricks","Infested Chiseled Stone Bricks","true"
"Minecraft","minecraft:infested_cobblestone","minecraft:infested_cobblestone","Infested Cobblestone","true"
"Minecraft","minecraft:infested_cracked_stone_bricks","minecraft:infested_cracked_stone_bricks","Infested Cracked Stone Bricks","true"
"Minecraft","minecraft:infested_mossy_stone_bricks","minecraft:infested_mossy_stone_bricks","Infested Mossy Stone Bricks","true"
"Minecraft","minecraft:infested_stone","minecraft:infested_stone","Infested Stone","true"
"Minecraft","minecraft:infested_stone_bricks","minecraft:infested_stone_bricks","Infested Stone Bricks","true"
"Minecraft","minecraft:iron_bars","minecraft:iron_bars","Iron Bars","true"
"Minecraft","minecraft:iron_block","minecraft:iron_block","Block of Iron","true"
"Minecraft","minecraft:iron_door","minecraft:iron_door","Iron Door","true"
"Minecraft","minecraft:iron_ore","minecraft:iron_ore","Iron Ore","true"
"Minecraft","minecraft:iron_trapdoor","minecraft:iron_trapdoor","Iron Trapdoor","true"
"Minecraft","minecraft:jack_o_lantern","minecraft:jack_o_lantern","Jack o'Lantern","true"
"Minecraft","minecraft:jigsaw","minecraft:jigsaw","Jigsaw Block","true"
"Minecraft","minecraft:jukebox","minecraft:jukebox","Jukebox","true"
"Minecraft","minecraft:jungle_button","minecraft:jungle_button","Jungle Button","true"
"Minecraft","minecraft:jungle_door","minecraft:jungle_door","Jungle Door","true"
